company,title,date,year,rating,pros,cons
Amazon,good,May 21,2022,5,"good company,Great to start,good salary",needs standard qualifications for higher posts
Amazon,ok,May 3,2022,4,"vast opportunities to learn, smart people",There is some misalignment between your role and responsibilities and expectation for growth
Amazon,it was overalll a really good experience,Apr 20,2022,4,good work ethics and good working conditions,less package and that can be a downside
Amazon,great,Apr 25,2022,5,good env for beginners and pros,not cons at the moment
Amazon,internationalization,Apr 28,2022,3,The management is very humanized,Sometimes work pressure is too high
Amazon,idkk,Apr 21,2022,5,"Good salary, Good co workers",Not so good work environment
Amazon,Good,Apr 17,2022,4,Everything good no problem at all.,"Nothing bad, no issue at all."
Amazon,Very nice company,Apr 5,2022,5,Nice wage and people working there,"Not really any, everything was ok"
Amazon,Meh,Mar 4,2022,2,"Salary is not that bad, some good people here and there.","A lot of politics, they tell you you will work on exciting stuff and you end up writing SQL queries the whole day."
Amazon,It's has been good so far. Quite impressed with the on-boarding process.,Jan 19,2022,5,Things are well documented and you must be ready to search them out.,As you will expect with big organisation but it is good
Amazon,Amazon works,Mar 4,2022,5,A good product based company,Product based company Lots to learn Job experience and security
Amazon,Ok,Jan 18,2022,3,Cool coy to work for today,Nothing much the coy is about great
Amazon,awesome job,Dec 28,2021,4,a very good place to work,it's a bit headache to work there
Amazon,Rating,Dec 30,2021,4,Pros are must in this firm.,Cons are few in this firm.
Amazon,Not bad,Feb 13,2022,1,Snacks lunch coffee game rest,Nothing really important to mention
Amazon,good place to learn,Nov 4,2021,4,"constantly learning opportunities and lots of responsibilities, pushed to process","org very chaotic and hard to move the needle, promotion process is painful"
Amazon,super good wlb,Nov 3,2021,5,"awsome wlb, remote work options, laid back culture","slowpaced, low pay, not miuch woirk"
Amazon,Nice company,Nov 1,2021,5,Love the company. I recommend,Demanding job but worth the experience
Amazon,A+,Aug 11,2021,5,The best firms out there in the market in the field of It and you can do data jobs here,There was non of the cons I ever seen in this company so enjoy working here for your future and good experience
Amazon,Good organization for learning and personal growth,May 29,2021,4,"- Learned and experienced peers to interact with - Flexibility to change roles and teams to avoid stagnation of learning and work - structured way of working and project management - Opportunity to work with global teams, and chance of travel","- poor appraisal process - on-call thing is frustrating - inter team politics as the teams grow - culture is not people centric, management will seem apathetic"
Amazon,Great Company,Aug 17,2021,5,"Great Company, really stingy owner though",Too big for my liking - but it is what it is
Amazon,5 years experienced at data scientist,Aug 19,2021,4,Good working hours and work life balance,Less pay but still good life balance
Amazon,Great company and great environment,Jul 12,2021,5,This compnany is great to work for with grt environment,I cant really say any negatives
Amazon,Super data science team,Jul 18,2021,5,Best working experience I have ever had.,There is no con here.
Amazon,Data Scientist,Jul 20,2021,5,Best company at Great Vancouver Area,You must best to work at Amazon
Amazon,Good job,Jul 12,2021,5,Good job with many opportunities,Busy schedule and a lot to do
Amazon,Senior Data Scientist,Jun 25,2021,5,1. Competitive people 2. Good salary,1. No work life balance 2. Bad culture
Amazon,So Far so good,Jan 22,2023,4,"Lots of great talent Interesting problem to solve Huge learning curve on both technical challenges and people management challenges Global team, work with people around the world very good for exposure in terms of career growth Good mentoring circle and lots of people open to share feedback","Hours are longer than standard Sometime expects to be available due to people in different timezone Communication from senior management could be more efficient Most team are in US focused timezone. Lots of activity fall outside of Australia Timezone. Employee benefit might have double standards, i.e. US vs non-US staff might have different treatment and compensation given the same level."
Amazon,Great experience working with amazon,Apr 9,2023,4,excellent guidance by senior data scientists.,the workload in summer and get fewer holidays.
Amazon,"Very talented people are around, and strong culture",Feb 24,2023,4,"- Talented people around - Good place to learn, especially if you like to build things from scratch","- Basic benefits, no free Prime nor ability to trade holidays - Feel like a small gear in a big enterprise (depend you like it or not) - Work with teams in different time zones can be challenging some time"
Amazon,Good company,Apr 4,2023,5,"Supportive teammates, competitive salary and benefits","Work life balance, no canteen"
Amazon,Good,Mar 13,2023,4,It was so hard to do i don't know,Very good it was so good
Amazon,Good Company,Mar 9,2023,4,Best Place tk Work for Full Time,.. ... ... .... ...
Amazon,Nice company to work with,Mar 2,2023,4,"Great leave policy , employee benefits, good pay scale as well",Not as of now found
Amazon,Good company,Jan 17,2023,5,"Great work life balance, very innovative",Work from US is often prioritized compared to other countries
Amazon,good,Jan 18,2023,5,organized and pays on time,low salary and night work shifts
Amazon,Best,Dec 29,2022,4,"Everything is fine, no problem",No cons at all present
Amazon,good workspace,Dec 17,2022,5,best place to work as a data scientist.,difficult to get selected as the vacancies are less
Amazon,Great place to learn,Nov 24,2022,4,- fast paced - lots of scale and complexity - really smart co-workers - great pay,- worklife balance can suffer depending on the team - data access processes outdated
Amazon,---,Feb 12,2023,3,Good compensation. Good learning curve.,Bad culture. Stress of work. Unrealistic deadlines.
Amazon,Cool,Dec 3,2022,5,Best culture for growth and success,Low work and family balance here
Amazon,Most customer centric company in the world,Sep 23,2022,5,"The scale of Amazon allows to have a big in impact in terms of customers and sales. The structure and face paced environment make you learn fast. It is relatively easy to change team, department and city within Amazon",A lot of work is required and no extra hours are counted
Amazon,Pros & cons of working in Amazon,Oct 5,2022,5,"Good salary, working for 3 days per week, paid 40$/1h, ...","Good salary, 40$/1h, 3 days a week,"
Amazon,A nice place for Inventors and SDE,Oct 11,2022,5,A lot of resources to collect and analyze,You need to conserve your time for priorities
Amazon,Great culture and opportunities.,Oct 21,2022,5,Flexibility to do work anytime and all resources are available.,Firm deadlines and push to finish early.
Amazon,Amazing experience,Oct 1,2022,4,Had the pleasure to work with the DS team for my 6-month internship. I learned so much during this time and would recommend this to anyone.,Pressure to deliver and learn topics quickly
Amazon,good,Sep 27,2022,5,growing company with a super technology,good place to work to devlop the techanology
Amazon,positive,Sep 2,2022,5,good conditions for a company,overworking hours in some situations
Amazon,Hmm,Apr 19,2022,4,"What are the pros and cons of working at Amazon? I recently left Amazon to start my own venture. I was there for a little under 2 years. The answer to your question will of course, vary by the person answering but in my perspective, it was the highlight of my career. It is a tough and demanding environment but I truly enjoyed my work and my time there, Below are the pros and cons based on my experience Pros 1. Big problems - At Amazon, no problem is pushed aside as too hard to solve. In fact, they go after the really hard and insolvable problems and then throw talent, time and resources towards solving them. In my time there, pretty much every team I worked with was solving a ""holy grail"" problem in their field and actually making progress towards it. There is no dearth of interesting projects, teams or ideas to work on. 2. Structure and thinking - There is a lot of document writing at Amazon, in case you have not heard. While some people do not like that part of the job much, I think the required meetings and documents force every employee to truly think about their job and what they are doing. Producing the write-ups and getting them ready to face up to a room of very detailed scrutiny and questioning forces you to think through every aspect of your business. it is really a very valuable skill that Amazon does a great job of developing. 3. Ownership - Amazon treats you like an owner - a grown up. You have a job to do and you are empowered to do it. There are checks and balances, of course, but you truly do own your business. You make the assessments, take the risks, justify your decisions and ultimately reap the benefits or learn from your mistakes and move on. There are not many fall-backs and layers to catch you if you are not moving your business forward. Not a lot of finger poitning for failures either, that I saw. In fact, I would say that if you do not act like an owner, you will not be successful at Amazon. You have to embrace the responsibility and run with it. 4. Smart People - You'll hear this a lot and personally, I think some of the talk is overblown but Amazon does indeed have some very, very smart and talented people working there. I know its a cliche, but I did learn a lot from most people I worked with there - and again, I say, most, not all :-) are just genuinely nice people. I would work again with these people without hesitation. I think the leadership there is especially great - just really smart, experienced people with sharp instincts, great insights and lots of ambition. It was really fun working with the folks I did.","What are the pros and cons of working at Amazon? I recently left Amazon to start my own venture. I was there for a little under 2 years. The answer to your question will of course, vary by the person answering but in my perspective, it was the highlight of my career. It is a tough and demanding environment but I truly enjoyed my work and my time there, Below are the pros and cons based on my experience Pros 1. Big problems - At Amazon, no problem is pushed aside as too hard to solve. In fact, they go after the really hard and insolvable problems and then throw talent, time and resources towards solving them. In my time there, pretty much every team I worked with was solving a ""holy grail"" problem in their field and actually making progress towards it. There is no dearth of interesting projects, teams or ideas to work on. 2. Structure and thinking - There is a lot of document writing at Amazon, in case you have not heard. While some people do not like that part of the job much, I think the required meetings and documents force every employee to truly think about their job and what they are doing. Producing the write-ups and getting them ready to face up to a room of very detailed scrutiny and questioning forces you to think through every aspect of your business. it is really a very valuable skill that Amazon does a great job of developing. 3. Ownership - Amazon treats you like an owner - a grown up. You have a job to do and you are empowered to do it. There are checks and balances, of course, but you truly do own your business. You make the assessments, take the risks, justify your decisions and ultimately reap the benefits or learn from your mistakes and move on. There are not many fall-backs and layers to catch you if you are not moving your business forward. Not a lot of finger poitning for failures either, that I saw. In fact, I would say that if you do not act like an owner, you will not be successful at Amazon. You have to embrace the responsibility and run with it. 4. Smart People - You'll hear this a lot and personally, I What are the pros and cons of working at Amazon? I recently left Amazon to start my own venture. I was there for a little under 2 years. The answer to your question will of course, vary by the person answering but in my perspective, it was the highlight of my career. It is a tough and demanding environment but I truly enjoyed my work and my time there, Below are the pros and cons based on my experience Pros 1. Big problems - At Amazon, no problem is pushed aside as too hard to solve. In fact, they go after the really hard and insolvable problems and then throw talent, time and resources towards solving them. In my time there, pretty much every team I worked with was solving a ""holy grail"" problem in their field and actually making progress towards it. There is no dearth of interesting projects, teams or ideas to work on. 2. Structure and thinking - There is a lot of document writing at Amazon, in case you have not heard. While some people do not like that part of the job much, I think the required meetings and documents force every employee to truly think about their job and what they are doing. Producing the write-ups and getting them ready to face up to a room of very detailed scrutiny and questioning forces you to think through every aspect of your business. it is really a very valuable skill that Amazon does a great job of developing. 3. Ownership - Amazon treats you like an owner - a grown up. You have a job to do and you are empowered to do it. There are checks and balances, of course, but you truly do own your business. You make the assessments, take the risks, justify your decisions and ultimately reap the benefits or learn from your mistakes and move on. There are not many fall-backs and layers to catch you if you are not moving your business forward. Not a lot of finger poitning for failures either, that I saw. In fact, I would say that if you do not act like an owner, you will not be successful at Amazon. You have to embrace the responsibility and run with it. 4. Smart People - You'll hear this a lot and personally, I think some of the talk is overblown but Amazon does indeed have some very, very smart and talented people working there. I know its a cliche, but I did learn a lot from most people I worked with there - and again, I say, most, not all :-) are just genuinely nice people. I would work again with these people without hesitation. I think the leadership there is especially great - just really smart, experienced people with sharp instincts, great insights and lots of ambition. It was really fun working with the folks I did. Cons 1. Structure and documentation - What I said above about structure and documentation, while its great to create clarity and shape your thinking, it can get in the way of actually doing your work. Everybody at Amazon is juggling so much and constantly writing high quality documents can get exhausting. The secret here, as in any job, is to balance the strategic against the operational and prioritize ruthlessly. I cannot say I was always effective at it - but I tried till my last day and now have the benefit of hind sight as well :-) 2. Culture - I think some people could have a tough time adjusting to the culture - its tough, expectations are high and there is not always a lot of hand holding ( in fact, it would be very rare). I think you have to embrace or at least accept it and focus on the positives. Your team makes a huge difference - so hopefully you're lucky and end up with a great manager and great team mates. If you're looking for free food and onsite massages - you certainly will be disappointed. You can end up overworked and resentful if you are not good at prioritizing your work and your life and making trade-offs. 3. People/Politics - I started to see a lot of the ""we are the best in the world"" mentality start to show up. I don't believe that everyone that works at Amazon is a genius and seeing that attitude crop up every now and then was annoying. Every company has inside politics and even though Amazon tries really hard to believe there is no politics, there is certainly that to deal with. No more than any other company that I can tell, but it can get frustrating when you're working so hard and so long to get derailed by that kind of thing. So there you have it - overall I loved my time at Amazon. I was exhausted (in a very good way) every day but couldn't wait to go back and keep making progress. I was lucky to have a great team, a really interesting area to work on and some awesome problems to tackle. some of the talk is overblown but Amazon does indeed have some very, very smart and talented people working there. I know its a cliche, but I did learn a lot"
Amazon,"Flexible hours, Great pay, Great team",Jul 3,2022,4,"Flexible hours, great offices, great team, great pay and benefits","Bureaucracy might be hard to navigate sometimes, troubles that come with any company of this size and scale"
Amazon,Amazon,Jul 16,2022,4,"good pay and benefit, a lot of challenge and interesting problem",have stress. career goal is not clear
Amazon,Good,Jul 24,2022,4,Make people understand how life works,Give people chance to explain them selves
Amazon,"Very nice place to work, great benefit, great resources, talent people",May 24,2022,5,"Amazon is the best working place! I love the working environment, talent people in the company, great resources and flexible working arrangements!","haven't found so far, if meal could be provided now and then, it will be even better!"
Amazon,good place to work,Jun 11,2022,3,"good problem statements, good compensation, work life balance","bureaucratic culture, slow, less opportunity for end-to-end ownership"
Amazon,Excellent,May 24,2022,4,Handsome pay and too much challenging,poor work life balance and no holidays on max weekends.
Amazon,Data scientist amazon,Nov 28,2020,3,Learning from experienced and smart people,Bureaucratic and subjective promotion process
Amazon,Amazon,Oct 19,2020,2,- Dealing with challenging problems - Having access to massive data,- Terrible work/life balance - Lack of respect for employees - Too much politics for promotions
Amazon,Awful Manager,Dec 10,2020,1,The compensation package is very generous.,My manager was had unrealistic expectations and was mentally abusive.
Amazon,Bountiful Opportunities and High Integrity,Sep 10,2018,5,"Amazon wants their employees to work on projects where they can use their best strengths. Because Amazon has so many teams working on so many different products, you can find a great fit for your combination of strengths. Most people who work here are bright, hardworking and of good character.","Most people who work here have high standards, especially of themselves, so people feel a lot of pressure from within. This can lead to people being a bit negative. In a large organization and at the huge scale of Amazon, it is difficult to take a big idea from conception to deployment. It is hard to know who owns what, how to navigate the organization and inject a new idea into an existing budgeted and approved roadmap."
Amazon,Good work life balance if you’re on the right team.,Jun 6,2019,5,"I hear this is certainly not true for every team, but I think my team is great and I’m very happy at Amazon. - My work life balance is great. I hardly ever have to work more than 40 hours/week. The few times that I do, I don’t particularly mind since I rarely have to. - My team and manager are really chill. Nobody cares when I get to the office, when I leave, or exactly how many hours I was there. I’m certainly expected to get my work done, but I feel like I have a lot of freedom to work on my projects however I’d like. I also work from home about once a week. - This is especially true for Amazon Web Services (where I work) but I feel fortunate that I can learn how to use all the services on AWS for free. My field uses AWS pretty extensively, but it’s normally pretty expensive if you want to use it a lot. We get it all for free and we use it a lot in our everyday work, so I feel pretty lucky to be able to learn it.","- Compared to other tech companies Amazon is undoubtedly very cheap. We have to pay for all of our own food, the food is expensive, and it’s also mediocre. Parking isn’t even free. Our benefits are okay but not as good as other tech companies. Our office space looks fine but pretty minimalist. I find this to be minor in the grand scheme of things but it’s definitely noticeable. - I dislike being on-call. I’m on call for a week at a time about once every two months. During that time you’re handed a pager and you have to be available 24/7 for issues. This could potentially be on a random weekend afternoon, 8 am in the morning, or worst of all, the dreaded 3 am pager ringing. Fortunately I’m not on-call all that often so I just suck it up and deal with it whenever it rolls around."
Amazon,"Strong leadership, impactful work, high responsibility",Apr 2,2019,5,-strong leadership and organizational alignment around goals -empowerment with a lot of responsibility and autonomy in defining work/improving the product/improving the organization -supportive management -highly passionate and intelligent co-workers -great pay and stock options -cool workspaces in Seattle -fancy tech (nice laptop/mouse/keyboards/monitors/etc.) -free snacks (team dependent) -great place to learn -can work whenever (as long as you're pulling your weight),"-not as many perks as other tech companies (but aside from free food, I wonder how many you'd actually use) -""move fast"" approach, which means things can sometimes be done hastily in the interest of delivering results quickly -nobody expects you to work past 9AM-5PM, but you might need to do that to get your work done depending on how fast you work"
Amazon,An awesome place for people who want to do big things,Jun 1,2018,5,"Super smart people that raise my standards in many areas. Great investment in big ideas and the freedom to propose big ideas. If you have a role that isn't great, you can always transfer and go to other teams- chances are there's a team here that is aligned with your career passions.","The pace and amount of work can get the best of you if you don't keep good control of it. You can control it, but that means saying no and learning what is/is not important. Time management skills are essential here."
Amazon,Positive Company Culture in Everyone's Blood,Feb 17,2020,5,Team Diversity. Open dialogues. Everyone has a voice. Flat hierarchy. Company Culture is deeply rooted. People care about each other's career development and happiness. They want everyone to fulfill their personal goals.,Both internal and external tools have sub-optimal UI / UX. The internal IM tool chime cannot compare with Slack.
Amazon,Great Work Life Harmony and Opportunities to move up,Apr 17,2020,5,Leadership Principles really drive Amazon. Managers are very accommodating and willing to let you work in the way you work best,Not a place for people who don't want to take ownership. Or struggle with bias for action. Can be tough to learn because of the work going on.
Amazon,Great company,Mar 22,2019,5,"high pay, growth, free stuff from the website","kept in basement until finished coding, lashings"
Amazon,Best place to work,May 2,2019,5,End to end Ownership of project Challenging problems Smart collegues to learn from Compensation,Getting used to culture may be challenging initally
Amazon,Review,Sep 13,2020,4,"Interesting problems to work on, great support career wise.","Can be political at time, high turnover with reorg happening frequently and therefore difficult to find stability."
Amazon,"Autonomy, responsibility, and high standards",Oct 22,2018,5,"Smart knowledgeabke colleagues, interesting projects, compensation",40-80 hours per week
Amazon,Amazon a data-driven company,Jun 10,2019,4,work has high impact and high visibility,Benefits/Time-offs is worse compared to other giant tech companies such as Google or FB
Amazon,company culture,Aug 28,2020,4,a place you can learn a lot and develop,you need to work towards leadership principals and learn to survive
Amazon,Grind,Jun 15,2020,3,Opportunities to learn new things Access to cutting edge technology,"It's a grind, expect to need to push back on work/life balance"
Amazon,Woking at Amaozn,Sep 14,2020,5,"Good Opportunities, Can Colaborate with Other Customers",There is no work life balance in Amazon
Amazon,great variety and good company,Apr 7,2019,3,lots of interesting groups with interesting problems,some groups are very heavy on operations
Amazon,Great workplace,May 24,2020,3,lots of opportunities to learn new things.,"bad work life balance, and hard to seek professional growth"
Amazon,Great culture and learning !,Jun 25,2020,5,"Great culture at AWS, lots to learn",Nothing so far; all good
Amazon,Good,Oct 10,2019,4,Many Opportunities for development,Hierarchical structure on management level
Amazon,Nice,Aug 31,2020,5,Super duper wow nice amazing,Wow wow wow wow woow
Amazon,na,Sep 11,2020,3,stock price is growing rapidly,workload is a lot a lot
Amazon,Great Company with Limitations,May 17,2023,5,"I have been working at Amazon as a Data Scientist for over two years now, and overall, it has been a positive experience. The company offers a fast-paced and challenging work environment, which has allowed me to grow both professionally and personally. The opportunities for learning and development are abundant, and the company invests heavily in training programs and resources. Amazon has a strong focus on innovation, and it's exciting to be part of a company that is constantly pushing boundaries and introducing new technologies. The work culture is inclusive and diverse, and there is a strong emphasis on collaboration and teamwork. Overall, Amazon is a great company with plenty of opportunities for growth and development. However, it's important to be aware of the demanding nature of the work and the potential challenges that come with it. If you thrive in a fast-paced and competitive environment, Amazon can be an excellent place to work.","However, it's important to note that Amazon's high expectations and demanding workload can be overwhelming at times. The work-life balance can be challenging to maintain, especially during peak periods or when there are tight deadlines. The pressure to deliver results quickly can lead to long hours and high stress levels. Another aspect that can be frustrating is the limited work autonomy. Decisions are often driven by data and metrics, which can sometimes hinder creativity and flexibility in problem-solving. Additionally, the hierarchical structure can make it difficult to drive change or have a significant impact on decision-making processes."
Amazon,An Inside Look: The Pros and Cons of Working at Amazon,May 17,2023,4,"Competitive Compensation: Amazon is known for offering competitive salaries and comprehensive benefits packages to its employees, including health insurance, retirement plans, and employee discounts.","Workload and Pressure: Amazon is known for its fast-paced and demanding work environment. Employees may face high workloads, tight deadlines, and pressure to meet performance targets, which can lead to increased stress levels."
Amazon,Nice,May 27,2023,5,Wow very nice place to work.,Not any con exist really
Amazon,Review,Jun 1,2023,3,Good Comp and benefit programs,Hectic work schedule and after office work
Amazon,challenging job,Feb 25,2021,4,a lot of learning resources and internal tools talented teammates,quite busy life focus a lot on business value so sometimes it bias your work motivation
Amazon,Amazon,Mar 21,2021,4,I had really good experience working at this company.,Organizational efficiency could be worked upon.
Amazon,Not compensated based on your worth,Jul 13,2021,2,"Aggressive Learning, various domains to explore and have hands on","Compensation growth is like a snail, work culture is tough"
Amazon,need more perks,Aug 1,2021,3,"good company, lots of ppl",need more perks than bananas
Amazon,Great,Mar 4,2021,5,"Great best place to work in company, good salaries and opportunities to grow",None it couldn't find any
Amazon,Overall a good company for starting your career journey,Feb 18,2021,4,Can learn a lot from other amazing scientist,less holidays compared to other big companies
Amazon,Above Average Experience,Feb 26,2021,5,Opportunities for growth and freedom to explore,Can be bureaucratic and weigh on you
Amazon,Like getting paid to get a masters degree,Apr 20,2020,4,"I worked for AWS Professional Services, the consulting arm of Amazon Web Services. * AWS invests a LOT in your education. 6 weeks of just onboarding, including AWS paying for certification training classes and certification exames * Access to internal AWS accounts makes it easy to experiment and learn * My coworkers were brilliant, and I learned a lot from them * Access to unique customer challenges and datasets * Pay was great, 30% higher than what I was making in my previous job * For a while, some of the travel is great. I got to visit a few cities around the U.S. and even travel internationally * Work-life balanced is manageable. Could be a lot better if there weren't so many time-sucking unnecessary internal processes, but it's not nearly as bad as Amazon's reputation if you google ""Amazon work-life balance""","* Amazon is enormous, and as bureaucratic as you'd guess based on that size. I probably bookmarked 200 well-meaning internal sites / tools my first week. * Gender diversity was awful on my team. I think it was something like 80 employees, 3 women. * Travel in AWS Professional Services is a lot more manageable than at management consultancies, but it can still wear you down. I'd say on average I got about 10 days notice before traveling * Internal communication tools are awful. You have to use Amazon-created, kind-of-ok alternatives to the stack you'd use at a modern company. e.g. Amazon Chime instead of Slack, Microsoft Outlook instead of Google Calendar, etc."
Amazon,Amazon Data Science,Mar 1,2021,4,"projects, leadership principles, salary, leardership",work life balance not so great
Amazon,Awesome place for growth,Feb 1,2021,5,"Good feel, reputable and good company policies","No scope for creativity, too many people so hard to get recognized"
Amazon,Good place to start but don't burn too fast,Jan 11,2021,3,Industry leader in both e-commerce and cloud services,"High turnover rate, fast-moving culture, not enough time to dive deep, little benefits as a tier-1/tier-2 company"
Amazon,Force review to be completed,Feb 22,2021,3,Challenging problems all the time,Not much of the growth potencial
Amazon,good experience,Feb 16,2021,4,"good team, manager and coworkers",do have some pressure. But can handle
Amazon,Intense but good,Feb 4,2021,4,work with talented people and interesting project,Intense work pace etc etc etc
Amazon,Great Place for Hardworkers,Jan 25,2021,5,"Freedom, Innovative, Cutting Edge, Great management",Long work hours and not for the timid
Amazon,Good Company to work and grow,Dec 28,2020,4,Stock price is steadily growing. Lots of opportunity to grow a career in,work life balance can be hard depending on the team
Amazon,Great,Dec 9,2020,5,Great place to work in the bay area,No cons to be honest
Amazon,Good place,Nov 20,2020,4,Constantly learning new things about ML in the Cloud.,complicated HR and administrative structure
Amazon,"Smart People, Disjointed Projects",Mar 24,2021,3,Salary Move very fast Exciting tech and smart people,Disjointed goals across teams Can be hard to contribute consistently with changing priorities
Amazon,Great for learning,Oct 23,2020,4,Good for learning and first job. Great career growth and decent pay,"Lack of benefits, and management is not always great."
Amazon,i like amazon,Oct 11,2020,4,good pay and interesting problems,pay can be unstable and work life balance can be rough in some teams
Amazon,Data Scientist,Mar 28,2021,3,"Career development, Mentorship and Reputation","Work lift balance, all work no life"
Amazon,OK to work,Mar 20,2021,3,big name as a working experience,"poor company culture, not treating employees well"
Amazon,too stressful,Mar 18,2021,1,"the money and perks, i guess",kill or be killed atmosphere
Amazon,opportunity to grow,Oct 17,2021,5,tons of career progression opportunities,team culture varies so can be good or bad
Amazon,highly recommend but depends on teams,Aug 10,2021,5,able to transfer teams great opportunity to learn a lot of thing people willing to innovate,different teams can vary a lot. expectations are definitely very high work culture is very strong so hard to survive if cannot adapt
Amazon,niceee,Oct 3,2021,4,awesomee and very nice and gooood,ok thats not mmany dont worry
Amazon,"Good Career Starter, but not permanent",Jul 14,2021,3,"Many opportunities for learning, and quick development if you end up in a good team",Constant re-org - 6 managers within 2 years. Not always simple to find tech-savvy managers for tech employees
Amazon,overall positive,Aug 30,2021,4,Lives by its leadership principles lots to learn work with smart people,base salary is a bummer promotion is not easy
Amazon,Great place to work at,Jul 25,2021,4,Creative people and huge diversity of jobs. You're encouraged to be creative and innovative,"It's super fast growing environment, so you always feel the stress that you need to catch up"
Amazon,Good,Aug 20,2021,4,"Good collaboration, compensation, and professionalism.",Hard to get promoted and base salary increase is very slow.
Amazon,Worst job,Oct 9,2021,1,Free Amazon prime membership and discounts,Part of evil empire that only cares about profits
Amazon,Fine,Aug 7,2021,4,It is a fine place to work,"Difficult culture, long hours, politics"
Amazon,Not compensated based on your worth,Jul 13,2021,2,"Aggressive Learning, various domains to explore and have hands on","Compensation growth is like a snail, work culture is tough"
Amazon,nice job,Jul 5,2021,5,well paid for the job,you need to have so many skills needed and
Amazon,ok,Jul 15,2021,4,big community for all scientists,not much cultural activity to attend
Amazon,Great place to work,Jun 12,2021,4,Ton of good teams doing amazing Machine Learning work,A lot of the work can slowly get operational in nature
Amazon,Great,Jun 16,2021,5,"Great mentorship Good meaningful work, it is great",May take a lot of time to do the work
Amazon,Great place to work,May 31,2021,5,learn a lot and having the autonomous to try new things,need to acuqire the skill to deal with ambiguity
Amazon,Tons of opportunities,Jun 2,2021,5,Data Resources Peers Opportunities Solid processes for shaping your career,Poor work life balance sometimes
Amazon,L5 DS,May 18,2021,4,"Flexible work hours, open to learning new skills.","Not very structured organizations, siloed/tribal knowledge"
Amazon,I have a great experience with them.,Feb 28,2021,5,One of interesting job for me was that.,"Time management, bundles of task performing as well"
Amazon,Best job ever,Dec 10,2020,5,1) Autonomy to select your own projects 2) Constantly evolving and growing business 3) Collaborative environment with great co-workers 4) Work life balance is great,"1) While health care and retirement benefits are great, there are no gyms, free food, etc. 2) Outside of technical fields, limited self development options"
Amazon,Great career growth,Apr 27,2021,4,Good opportunities to lead large scale ML projects. Good opportunities to grow career,Stressful for people with family (children)
Amazon,Great company to work and develop technical skills,Apr 10,2021,5,High concentration of smart people,the pace is fast and some people might find it stressful
Amazon,Good,May 1,2021,5,You will get high bonuses,You have to work hard
Amazon,It's amazon,Apr 16,2021,5,"food, benefits, insurance, life, fun","management, workers, lifestyle, entertainment, fun"
Amazon,excellent company to work with great opportunities,Mar 24,2021,5,Good career path in the organization,Lot of work and tough to switch departments
Amazon,Data scientist summary,Mar 30,2021,5,"great culture, customer obsessed, competitive",work life balance might be difficult to achieve
Amazon,Lot of opportunities if you are willing to put in efforts,Oct 19,2020,4,"There are a lot of brilliant scientists to reach out to for review. You get a good community and smart people to work with. All you need is the drive and motivation, otherwise this is not the place for you.","The culture is aggressive, not appreciative. This is not a Con if you are willing to work for your satisfaction rather than expecting to be appreciated to keep you driven."
Amazon,Good,Apr 1,2021,5,It was a good environment,It had a bad work life balance
Amazon,Superb place to work,Mar 26,2021,4,"great manager, superb pay, awesome projects",work-life balance can become tricky
Amazon,High impact work with top down management.,Jun 5,2022,3,"Competitive compensation, okayish work life balance.",Non-technical micro-managers. No focus on customers but their own promotions.
Amazon,"Smart folks in operations science, but compensation policy is inconsistent!",Apr 13,2022,3,- Good place to grow! - Work life balance will likely take a hit if you want to grow fast - Smart and talented individuals (in pockets),- Compensation policy and transparency is really bad!
Amazon,The right place,Feb 22,2022,5,"- Many courses are available to foster learning, including Machine Learning University and AWS trainings. - Vibrant scientist community that will give honest feedback to your work (check the ""have a backbone"" leadership principle). Paper reviews around once a week, including inviting scholars who wrote them to present their work. - High salary. - Interesting challenges to address with ML. - Career growth opportunities, given in part by the high growth of the company.",- Restricted Stock Units will be a high proportion of your compensation at some point.
Amazon,Certainly Certified,Jun 14,2022,4,They believe in a open door policy.,They could provide a better attendance system for the employees
Amazon,High turnover,Jun 2,2022,3,Diversity of projects High bar for quality of outputs,High turnover of employees Unnecessary competition for project ideas between organizations
Amazon,Great Company,Apr 12,2022,5,"Great company and better than what I've expected. Smooth onboarding process, well-organized training plans and flexible time.","Many reviews online mentioned bad WLB working at Amazon, but I felt comfortable with the working hours and workload. I think it may vary depending on different positions and teams."
Amazon,NA,Jun 5,2022,5,great place to work for the entry,great place to work for interns
Amazon,Toxic culture,May 24,2022,2,Fast growing stock. Great jump off point in the career,The company culture feels extremely cold and metrics driven
Amazon,Company focuses on long-term growth,Mar 9,2022,5,"I worked for Amazon supply chain(SCOT). You have chance build up both your hard skills and soft skills. Also, when you see the Prime logos and Amazon warehouses in your life, you definitely feel you benefit from your hard work.",Leaders don't share their vision often.
